fname,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,target
03-01-03-01-02-01-20.wav,-822.3506,-7.1680255,-8.542471,8.915489,-1.5357608,2.9927921,-11.023638,1.1493886,-10.563126,-7.403904,-3.05247,-3.421048,0.38428843,0.3435058,0.4339896,0.45579055,0.39645702,0.51482356,0.43320882,0.39993545,0.3869999,0.4271874,0.53061587,0.49194866,3
03-01-03-01-02-02-20.wav,-850.4923,-8.212108,-14.764374,2.872178,-9.180942,4.5715747,-13.056122,-0.05671712,-9.4921055,-10.0899,-1.7925255,-4.51152,0.4230045,0.39573756,0.45372993,0.5279117,0.5412892,0.6301084,0.45515674,0.55679584,0.38742384,0.46374378,0.44892982,0.5047173,3
03-01-03-02-01-01-20.wav,-748.16095,10.836954,-30.950302,-1.9474717,-8.64381,-2.7530892,-18.980698,-0.13439302,-10.110049,-9.085305,-4.384278,1.3615252,0.53383696,0.48653042,0.46093622,0.5127026,0.4926811,0.49843642,0.47544524,0.57885396,0.45338294,0.46371576,0.47013006,0.505887,3
03-01-03-02-01-02-20.wav,-671.57715,-4.630591,-44.05175,-0.7172278,-13.613009,-0.3108876,-22.908915,-0.24578291,-11.35428,-13.318859,-3.8603487,-2.1298425,0.50258464,0.45604098,0.48070624,0.4716316,0.35697708,0.41574243,0.41008317,0.503033,0.5677753,0.55618083,0.48852807,0.50943863,3
03-01-03-02-02-01-20.wav,-680.91815,4.5555263,-29.901817,2.0377312,-9.454199,-1.4992231,-16.518845,-1.7783167,-13.2389,-6.3877254,-3.0915582,0.7432269,0.49428242,0.49995494,0.54634327,0.46676973,0.47138166,0.5051836,0.47268006,0.5045105,0.35024086,0.41861466,0.44803688,0.46441832,3
03-01-03-02-02-02-20.wav,-625.03345,-4.4835443,-31.140278,-2.4127057,-17.99957,-0.28909737,-18.62121,-3.0366411,-9.94319,-9.042549,-1.9976436,3.8078494,0.46167818,0.521826,0.55911446,0.6547588,0.553922,0.58392864,0.5476775,0.39421678,0.3456584,0.36524013,0.47768223,0.50459975,3
03-01-04-01-01-01-20.wav,-899.71295,-21.040855,-13.812995,6.0043473,-4.661445,1.3297591,-10.8203745,1.9769341,-15.70201,-9.282764,-1.5604461,-4.849601,0.41505453,0.41690663,0.39780357,0.40179208,0.41605592,0.5083645,0.5997866,0.70689964,0.62162584,0.52175766,0.48509258,0.4164586,4
03-01-04-01-01-02-20.wav,-973.02545,-17.580343,-4.466023,3.7054071,0.33017823,1.1342489,-3.7549706,-0.2810218,-8.981002,-4.601057,-4.027865,-3.040128,0.48263618,0.45159373,0.44174528,0.4251515,0.4824196,0.5322448,0.6068521,0.8055636,0.5611554,0.5345269,0.60121304,0.46840897,4
03-01-04-01-02-01-20.wav,-948.4543,-22.139805,-3.58274,4.3228173,-3.6416016,2.5866387,-5.5262685,3.6149166,-11.118707,-6.300537,-2.0591753,-1.648171,0.40578386,0.4021303,0.35576198,0.3599622,0.37878504,0.5014674,0.5121726,0.6292179,0.52824455,0.5486866,0.3837831,0.36875647,4
03-01-04-01-02-02-20.wav,-943.6056,-20.5143,-5.988885,6.7576437,-0.73214215,4.116325,-2.8855014,2.8357437,-11.612804,-8.912413,-4.1593313,-1.07556,0.48363057,0.42634133,0.41314936,0.42702854,0.46384713,0.5273193,0.57360476,0.7192497,0.6837118,0.49465048,0.43558004,0.39965636,4
03-01-04-02-01-01-20.wav,-882.397,-5.577049,-12.0823765,2.352227,-2.0648527,3.6371503,-16.639738,-5.1539583,-10.331447,-12.6481,-5.3675594,-2.4760876,0.5149589,0.5856027,0.5417504,0.51172674,0.39920485,0.42585036,0.42481118,0.42239103,0.4551297,0.52269995,0.5648643,0.5188643,4
03-01-04-02-01-02-20.wav,-694.9966,-1.5965633,-34.803215,-0.92993534,-10.890869,4.007135,-24.726398,-3.8972476,-8.71406,-15.139112,-13.699816,3.591109,0.4268379,0.43975845,0.42236012,0.39025867,0.36441764,0.45916176,0.47131667,0.50636095,0.47275215,0.49209297,0.44500455,0.4313788,4
03-01-04-02-02-01-20.wav,-922.6492,-15.62132,-3.218057,5.061761,-6.2674985,2.8218112,-12.115751,-5.2533755,-10.304777,-12.119771,-6.0860023,-1.0190614,0.56663805,0.5528426,0.4991221,0.49277604,0.46432418,0.49161172,0.49562794,0.40103975,0.36267075,0.46594492,0.5117086,0.60931486,4
03-01-04-02-02-02-20.wav,-714.09753,-0.26785785,-28.790268,2.5415735,-10.63856,2.9113867,-23.226065,-4.4493194,-9.484009,-11.291333,-14.414655,2.1965902,0.5706947,0.40609565,0.43176943,0.41174772,0.4288892,0.4184617,0.46748665,0.5114073,0.4743331,0.47343123,0.45451772,0.46453023,4
03-01-05-01-01-01-20.wav,-936.7523,-9.139747,-2.402094,8.258577,-5.9163747,2.669995,-8.065216,0.8854762,-7.781497,-6.1010847,-2.6124415,-5.8947334,0.43708247,0.42707777,0.36482427,0.39611205,0.438762,0.57828337,0.48028582,0.5488073,0.528023,0.6270964,0.5773798,0.54119587,5
03-01-05-01-01-02-20.wav,-771.0422,-0.72955745,-15.554933,2.412806,-12.813006,0.24993998,-11.189336,0.38762498,-7.1646304,-8.024888,-4.546974,-3.6528373,0.47915387,0.4847747,0.47968072,0.521165,0.5213316,0.6618466,0.4979388,0.45419014,0.34478274,0.34695947,0.33129752,0.45709318,5
03-01-05-01-02-01-20.wav,-832.8207,-19.504524,-15.576403,4.4589677,-6.617116,-0.3151125,-13.535865,-0.6528776,-13.65098,-7.1505127,-4.365562,-2.0871246,0.4318531,0.47091618,0.47663575,0.4871466,0.51892656,0.57225174,0.5591091,0.5939681,0.56261766,0.53120756,0.52399874,0.4424522,5
03-01-05-01-02-02-20.wav,-704.12866,-3.5339727,-29.921286,3.0680702,-15.03532,3.474849,-18.495802,0.14340948,-11.06455,-8.014718,-3.2148802,-1.9996437,0.43948978,0.48999825,0.5166908,0.5735379,0.49401805,0.5553661,0.4684233,0.4428578,0.48848635,0.4775586,0.49735114,0.39200076,5
03-01-05-02-01-01-20.wav,-615.0492,-14.8757515,-31.282074,13.32349,-9.380181,-0.020534055,-18.73522,5.247328,-13.835067,-5.845601,-4.8105435,-2.2971008,0.5532119,0.6346108,0.631022,0.60802186,0.46761853,0.4987112,0.5091142,0.47755998,0.4298781,0.48519385,0.48739263,0.4834778,5
03-01-05-02-01-02-20.wav,-546.51807,-14.624906,-31.727905,1.3535362,-18.983484,-3.0264091,-22.873444,2.7205694,-10.232686,-5.4100456,-2.9422188,1.343206,0.3888429,0.38985828,0.34087992,0.38356295,0.4230686,0.5575455,0.68116105,0.55530196,0.48875862,0.44070438,0.49374136,0.40715787,5
03-01-05-02-02-01-20.wav,-528.9754,-11.478688,-26.638802,-3.7417986,-17.879494,-0.73088217,-19.71,2.019254,-7.975093,-4.3988805,-3.8488038,-1.3888308,0.44353136,0.46292084,0.47732344,0.49555832,0.5061451,0.5717875,0.52159774,0.47787622,0.461836,0.47871113,0.42855096,0.3880304,5
03-01-05-02-02-02-20.wav,-679.45306,-10.933299,-22.189,8.844408,-5.360899,-1.268632,-10.477877,2.617305,-13.74525,-5.2808294,-5.198659,-4.209955,0.4964283,0.48927668,0.48552126,0.5463533,0.48034793,0.6839321,0.6425822,0.5806327,0.41643614,0.356866,0.35728765,0.3797539,5
03-01-06-01-01-01-20.wav,-948.3289,-19.471144,-7.8381352,3.7979374,-5.4192734,-1.1781688,-11.012434,-3.2030377,-8.310805,-6.2188745,-1.4203268,-2.9551296,0.71662515,0.6788847,0.49709353,0.47768515,0.42481154,0.47458524,0.46298707,0.54354644,0.44052702,0.4753572,0.5256557,0.6060711,6
03-01-06-01-01-02-20.wav,-933.7558,-21.37398,-7.413812,3.990186,-6.2273383,0.9354478,-12.64941,-2.67848,-8.765533,-7.675282,0.37096012,-3.768329,0.6656363,0.5811008,0.5967717,0.5492987,0.49067566,0.4749234,0.49811313,0.42869568,0.45576534,0.46780828,0.43703866,0.50313324,6
03-01-06-01-02-01-20.wav,-935.9002,-32.570324,-6.218548,7.490387,-5.144241,4.091632,-8.995712,-1.6782056,-14.516999,-4.002818,0.8578555,-2.3745954,0.6300273,0.42857814,0.3593436,0.3918409,0.37244666,0.39925605,0.4109339,0.4253856,0.40131068,0.49782002,0.56929725,0.65386385,6
03-01-06-01-02-02-20.wav,-922.8278,-22.827583,-8.259748,9.027303,-3.550674,2.0161846,-10.221174,-3.803216,-14.780721,-8.278336,-0.34534967,-3.0984783,0.52552503,0.49604234,0.4216775,0.33652064,0.30191696,0.3022422,0.30711764,0.34098586,0.40768853,0.6089686,0.65265715,0.5254687,6
03-01-06-02-01-01-20.wav,-540.13855,-13.342508,-54.18316,4.3188953,-22.148779,2.4830937,-20.841879,2.46109,-10.887173,-9.161965,1.9557351,3.0071378,0.56587076,0.6531423,0.5278035,0.4873739,0.4531897,0.4306363,0.4233464,0.4761989,0.40378612,0.360523,0.3402035,0.35146642,6
03-01-06-02-01-02-20.wav,-501.60257,-16.85096,-59.447216,4.683905,-29.29844,-0.29389742,-21.605955,1.8677304,-12.513759,-13.941578,0.49380654,5.6753106,0.5426031,0.6242631,0.5465017,0.5489907,0.5524616,0.44496304,0.45692733,0.47670627,0.39278716,0.31033832,0.3606188,0.3786336,6
03-01-06-02-02-01-20.wav,-568.43726,-5.2554073,-30.503664,-11.954167,-19.037626,-0.54706675,-19.92669,-1.1763676,-9.353098,-2.7549577,-1.1901158,4.5669084,0.43909517,0.4899835,0.5112799,0.5095591,0.4211671,0.56272733,0.57112217,0.5596151,0.44799325,0.4399563,0.51994735,0.48502165,6
03-01-06-02-02-02-20.wav,-539.9826,-19.25489,-39.62916,5.0565705,-23.542524,1.6476058,-17.246674,-1.2288146,-10.140379,-10.928999,-0.35316163,8.1355915,0.44336236,0.49084532,0.48361564,0.5020369,0.47467,0.53284454,0.5047503,0.4347378,0.43763697,0.41050684,0.4203475,0.45073217,6
03-01-07-01-01-01-20.wav,-840.08923,-13.307756,-7.8594317,1.9509898,-9.718823,2.682672,-13.970777,1.1266298,-11.046128,-5.3844333,-4.2366467,-1.6613096,0.45189458,0.46146455,0.4128702,0.44969165,0.3641248,0.5284471,0.49063715,0.4655134,0.3847622,0.562123,0.45633966,0.54009426,7
03-01-07-01-01-02-20.wav,-862.8907,-17.548002,-8.206392,-1.785606,-9.2262945,3.7446544,-15.911511,-1.638528,-12.316649,-1.2378439,-1.1736661,-2.0310934,0.59676754,0.50769097,0.5519767,0.56111467,0.53369325,0.59599024,0.5784596,0.56673205,0.50215,0.424849,0.48033676,0.44784692,7
03-01-07-01-02-01-20.wav,-872.0553,-18.53136,2.040188,5.7368746,-10.822236,4.8503413,-11.119668,0.5195123,-13.470832,-3.7633653,-3.381849,-3.9458058,0.48553592,0.4535914,0.4503485,0.38644505,0.40731326,0.46693534,0.51451105,0.5158117,0.49879488,0.53660333,0.5777418,0.50429773,7
03-01-07-01-02-02-20.wav,-847.0921,-28.509964,-0.3885393,6.428131,-10.676608,7.1395073,-13.237346,-0.7623504,-14.484008,-2.4022348,-4.4736257,-2.3138583,0.4208388,0.418929,0.39038435,0.4052869,0.41168725,0.5114846,0.42681065,0.48907447,0.48706934,0.5498839,0.5689097,0.46558845,7
03-01-07-02-01-01-20.wav,-815.5809,-13.07252,-7.3257823,4.5731754,-11.489271,1.7319559,-14.03136,0.87217647,-9.079207,-6.8272624,-7.572073,-1.9999661,0.57242054,0.6402004,0.58325315,0.6027854,0.49536505,0.5555531,0.47283137,0.4954559,0.4070072,0.41178927,0.4418953,0.4478059,7
03-01-07-02-01-02-20.wav,-806.2432,-8.852975,-9.515572,2.0165455,-8.997104,2.0991104,-13.588095,0.08136365,-8.683094,-4.3580294,-4.540512,-3.2724342,0.677492,0.6910383,0.57682633,0.5209107,0.48995876,0.53652537,0.43247578,0.40928912,0.3357414,0.42055923,0.5012664,0.5248413,7
03-01-07-02-02-01-20.wav,-752.47406,-15.864643,-8.333707,4.505191,-17.15589,3.2904704,-12.079682,-2.3490715,-9.995731,-4.9725304,-5.6638503,0.94995743,0.44234905,0.4528387,0.4599167,0.4356461,0.5409531,0.65456027,0.5062912,0.48511258,0.4903094,0.42497444,0.4530408,0.41102523,7
03-01-07-02-02-02-20.wav,-726.9814,-21.167118,-17.635838,3.5859628,-21.407103,1.4468597,-14.625861,2.748424,-12.142711,-8.073909,-7.4558573,-0.99897796,0.42329422,0.43966055,0.40369698,0.45611396,0.43481222,0.66317403,0.5673149,0.50582683,0.43042487,0.3941777,0.39706072,0.36145106,7
03-01-08-01-01-01-20.wav,-848.9151,-4.2082453,-15.941027,-0.05381078,-2.6152651,1.6391643,-11.61161,1.426785,-13.019649,-6.2202787,-2.9273148,-1.9722391,0.45773724,0.49926978,0.473988,0.5047834,0.43228367,0.47367316,0.418181,0.36052307,0.40331933,0.5027402,0.45066792,0.5677561,8
03-01-08-01-01-02-20.wav,-790.03314,-5.201773,-17.948183,0.48404324,-7.2854643,1.3824971,-15.530109,0.41460806,-10.091889,-6.1341977,-4.9680424,-3.5379624,0.42159328,0.47394386,0.5065434,0.5970737,0.48142102,0.6022225,0.59408784,0.66772556,0.5104735,0.4954722,0.45382762,0.4887739,8
03-01-08-01-02-01-20.wav,-887.749,-16.260515,-11.70427,1.5951091,-7.144707,2.9889827,-8.727139,0.29192358,-13.324365,-5.812077,-2.872548,-2.1362777,0.5375505,0.47105932,0.45849288,0.45577434,0.5229364,0.555586,0.44065842,0.44819286,0.49495372,0.5311043,0.48146573,0.47966066,8
03-01-08-01-02-02-20.wav,-889.2715,-4.9987154,-15.324307,2.0345113,-4.935099,-0.22546619,-11.726726,0.83919764,-14.527763,-6.5074005,-1.0619903,-3.8607562,0.615156,0.5590606,0.50850534,0.40171054,0.41351533,0.4996429,0.45481202,0.54959875,0.38855058,0.48150298,0.44264254,0.564041,8
03-01-08-02-01-01-20.wav,-697.44196,-9.747205,-32.076668,1.1889981,-11.939531,-0.55243236,-19.487514,2.1714437,-14.62119,-6.5545244,-5.3790674,-1.3264471,0.600455,0.5635957,0.5133882,0.46634606,0.4624733,0.4971776,0.45301545,0.5218686,0.48388562,0.58817554,0.5436806,0.59506565,8
03-01-08-02-01-02-20.wav,-873.14716,-7.152548,-12.691645,-1.5254234,-7.4416566,-1.2337127,-13.345171,2.0298164,-13.347962,-6.6084385,-4.5019855,-3.3819377,0.6027506,0.56434876,0.52984995,0.5273965,0.47913387,0.4546479,0.48337168,0.508747,0.5059946,0.5880193,0.47798407,0.59297836,8
03-01-08-02-02-01-20.wav,-684.2912,-13.207278,-35.592045,3.0712128,-11.496646,4.7483606,-17.987707,5.2016554,-16.25919,-11.908915,-8.439299,1.060178,0.52201986,0.46997347,0.39593738,0.478827,0.46856776,0.58146876,0.48592812,0.5166982,0.42796665,0.43147683,0.47454488,0.44608474,8
03-01-08-02-02-02-20.wav,-796.4921,-12.331711,-21.203737,1.0243893,-7.896573,3.7820427,-14.03672,3.1709182,-16.482063,-6.2901564,-2.1043773,-0.8718885,0.5563495,0.57726735,0.5951858,0.60282075,0.50324446,0.50111634,0.38106298,0.37741137,0.38174158,0.49635404,0.54294693,0.55791354,8
03-01-01-01-01-01-21.wav,-817.2332,11.345471,7.413506,2.7221782,1.6226481,12.542424,-14.473811,5.346578,-2.0015228,-4.9200287,-6.1296144,0.13218814,0.40761533,0.4678222,0.5360619,0.57794785,0.5377962,0.77989036,0.58704066,0.5526094,0.48515245,0.45891222,0.40517095,0.34415844,1
03-01-01-01-01-02-21.wav,-821.4207,9.119416,11.067764,6.4919815,2.711698,11.497659,-12.372319,6.7514586,-2.3608508,-6.401248,-5.0629554,0.2939275,0.34564137,0.4251671,0.5197747,0.5236874,0.5119731,0.5950227,0.67133313,0.55186963,0.45417702,0.3526269,0.36079952,0.28771585,1
03-01-01-01-02-01-21.wav,-798.757,20.151018,2.860925,5.5486584,1.8434043,11.0802765,-10.444063,5.5384865,-2.8580728,-5.8906603,-6.72043,0.06682365,0.38066998,0.5064296,0.46583486,0.49582282,0.55957204,0.72701496,0.72426397,0.5839235,0.4754968,0.3518327,0.38846856,0.30645746,1
03-01-01-01-02-02-21.wav,-835.5931,7.6773067,6.1135135,4.0145607,1.722001,13.567139,-7.375151,4.463337,-3.7386527,-6.248133,-5.8390555,1.3830944,0.321913,0.39894706,0.45687377,0.47045305,0.59328866,0.74697584,0.6572367,0.58942145,0.42958024,0.34885287,0.3645615,0.30572012,1
03-01-02-01-01-01-21.wav,-835.72473,2.3545756,9.847043,6.795039,3.122685,14.579383,-10.129674,6.481343,-4.5184526,-4.481483,-3.108233,0.56782323,0.30681035,0.4042455,0.40298206,0.4847144,0.5454855,0.64929646,0.72740084,0.44611052,0.37292647,0.39425746,0.4028618,0.30026665,2
03-01-02-01-01-02-21.wav,-818.08014,9.4756775,4.4130797,6.3226614,1.6638695,15.520732,-13.407388,4.173033,-3.143209,-5.9539294,-3.7837462,0.5032613,0.3756945,0.37984788,0.43233582,0.4916041,0.54215544,0.65539956,0.7645456,0.550784,0.42720792,0.40359527,0.4069912,0.31634757,2
03-01-02-01-02-01-21.wav,-828.3264,-3.499563,13.623288,10.442126,3.2446892,15.842427,-7.9639235,7.997647,-3.1268992,-4.4904194,-1.3883649,1.1014799,0.47905397,0.5706318,0.560517,0.43645856,0.48717442,0.6817063,0.6690804,0.45956245,0.33862412,0.3752728,0.36641523,0.36940682,2
03-01-02-01-02-02-21.wav,-814.3888,4.649815,7.1882954,9.569016,4.2771745,16.44871,-7.787162,3.7538476,-4.934626,-4.374295,-1.2304751,1.1009119,0.36008716,0.46181822,0.4859601,0.46565345,0.63613737,0.620533,0.71158755,0.50375557,0.40212032,0.3513247,0.39391708,0.3125257,2
03-01-02-02-01-01-21.wav,-800.45264,0.9595524,-2.9075165,9.793985,3.6458256,14.381514,-10.686248,5.96773,-5.9648247,-4.2593427,-2.377196,1.342677,0.37944445,0.45622614,0.46063325,0.5295844,0.55202585,0.5265632,0.7057448,0.48127666,0.37187415,0.4056614,0.42503455,0.34040952,2
03-01-02-02-01-02-21.wav,-798.3934,4.795922,-5.2841363,8.013608,3.5891156,14.997346,-12.65478,6.6990023,-7.384116,-6.8937125,-4.0654283,0.74099934,0.35191464,0.41688386,0.36843792,0.43597823,0.54035556,0.6044712,0.6922353,0.49118567,0.48143616,0.44773754,0.36441168,0.31535968,2
03-01-02-02-02-01-21.wav,-778.59753,-5.3052006,-1.3249767,5.981784,2.314131,19.53013,-16.681124,7.9637847,-6.487429,-7.83252,-5.232018,1.4354997,0.39522916,0.42290166,0.47896454,0.5382313,0.58172476,0.5069706,0.617677,0.6097116,0.42087537,0.39549023,0.48268226,0.36442143,2
03-01-02-02-02-02-21.wav,-791.29474,1.4234889,-3.3567538,6.1551447,2.5636113,16.728104,-11.827681,5.188802,-8.592757,-6.055795,-3.490676,0.10795108,0.2983185,0.39446914,0.36643368,0.4175673,0.5658932,0.6458395,0.63413554,0.49633458,0.35880014,0.37778857,0.43588433,0.29722482,2
03-01-03-01-01-01-21.wav,-807.6931,13.651746,-0.19667418,1.8498611,3.7731922,11.765613,-12.335079,2.3507853,-4.128528,-5.9957733,-6.393889,2.0608597,0.51296383,0.5966196,0.5381901,0.56172293,0.5898254,0.48821142,0.6176994,0.4760889,0.41952467,0.4797952,0.4012212,0.33054823,3
03-01-03-01-01-02-21.wav,-783.46594,16.33272,-6.617062,-0.13575597,5.7408805,14.784932,-13.70112,1.6882728,-2.5678768,-5.4344535,-7.4830933,2.2643468,0.3446256,0.43148795,0.52456427,0.525084,0.5913644,0.62893367,0.5811011,0.5079755,0.34228352,0.32624975,0.4547583,0.37765414,3
03-01-03-01-02-01-21.wav,-758.8623,18.483713,-12.909862,1.3257494,6.573873,12.209811,-13.936047,1.9946214,-7.207897,-7.159438,-7.708924,2.624771,0.48381487,0.5347836,0.58158237,0.55428076,0.54997,0.48014984,0.39340663,0.38281628,0.50770986,0.45267782,0.3789992,0.339705,3
03-01-03-01-02-02-21.wav,-765.46173,21.153114,-9.456232,4.2241273,1.9095592,11.260315,-9.834329,1.758202,-7.0853863,-5.7409706,-5.5755277,0.43115935,0.39289954,0.44389728,0.46778142,0.52917653,0.5566068,0.6577011,0.589475,0.4177946,0.4137492,0.4430159,0.57046705,0.3869457,3
03-01-03-02-01-01-21.wav,-717.29956,22.332323,-20.46469,-0.7352596,4.1978803,10.758933,-15.876256,-0.54704314,-5.252874,-4.512981,-11.904564,2.2046406,0.464317,0.5681254,0.54705215,0.63035136,0.582888,0.62952703,0.5940762,0.5664941,0.5041467,0.48974973,0.5528942,0.46257192,3
03-01-03-02-01-02-21.wav,-718.45575,24.286655,-21.355677,0.8589053,1.6977142,11.593133,-14.076941,-2.1168432,-1.492809,-5.0445595,-11.834183,2.749403,0.4620898,0.57049346,0.48576835,0.54601604,0.58168656,0.65349466,0.5935096,0.5500834,0.5001697,0.47562617,0.57011,0.40990645,3
03-01-03-02-02-01-21.wav,-724.2137,22.723957,-14.063999,0.46908984,3.0243423,11.548596,-14.294792,-0.8927621,-6.39023,-4.9191933,-9.967628,3.789493,0.5055738,0.5707154,0.58491504,0.5703988,0.5727395,0.6630398,0.5456621,0.38696074,0.3570834,0.38100317,0.4409223,0.38671917,3
03-01-03-02-02-02-21.wav,-703.00214,22.791405,-20.660566,0.9338866,2.7644773,10.187238,-16.315401,-0.055460133,-6.4212413,-3.8984263,-12.459082,2.300188,0.40121576,0.4761468,0.5076816,0.57467616,0.591504,0.6519339,0.50511885,0.3925383,0.34242094,0.35558298,0.36419198,0.310042,3
03-01-04-01-01-01-21.wav,-858.22345,-3.7846544,5.451168,8.840461,3.7005806,11.455855,-11.170708,6.9106407,-2.3955543,-7.300661,-5.3523793,-2.4261668,0.387902,0.43808693,0.42935392,0.566474,0.5789372,0.63797325,0.6482902,0.61133325,0.5123764,0.49065802,0.51307046,0.39130858,4
03-01-04-01-01-02-21.wav,-852.4092,1.1946129,6.144759,9.605179,3.5809016,10.60682,-10.725482,7.737026,-3.0422022,-6.31923,-2.5370882,-2.507452,0.3839981,0.5126226,0.41448885,0.4610152,0.5433452,0.59804606,0.68165755,0.49424952,0.44128624,0.49634516,0.4723568,0.32249027,4
03-01-04-01-02-01-21.wav,-819.90106,-3.8648598,1.4926794,9.031383,2.666411,11.1266575,-10.669113,9.0680065,-5.4688153,-7.54387,-4.508268,0.68531233,0.50554806,0.54643434,0.52420527,0.5875662,0.5838895,0.7252207,0.7209625,0.54701173,0.5052062,0.5040825,0.44276252,0.3431429,4
03-01-04-01-02-02-21.wav,-834.1831,-1.8612069,1.5926969,6.835658,3.7664366,10.821975,-10.161013,7.0548825,-3.9864447,-6.762585,-6.2886457,-0.7089877,0.41003987,0.44066426,0.48761892,0.48373708,0.60740125,0.582056,0.64195794,0.6214415,0.4210175,0.34179157,0.4314887,0.36918724,4
03-01-04-02-01-01-21.wav,-746.1912,26.141571,-19.60462,0.32024184,2.3275979,16.196247,-12.620729,-10.742246,-6.551698,-3.1928344,-18.763895,-5.4587555,0.45155704,0.5108721,0.49586514,0.5826472,0.5629479,0.56219846,0.5751487,0.58161545,0.42461264,0.43646744,0.47296503,0.3841415,4
03-01-04-02-01-02-21.wav,-751.1584,22.490198,-18.401611,0.9859148,0.5309029,16.245144,-12.887986,-9.850663,-7.289546,-5.2518263,-18.317514,-3.5628896,0.36337113,0.398888,0.41966954,0.6276892,0.6356344,0.61950326,0.484295,0.4842306,0.40555483,0.37859508,0.41168323,0.31537762,4
03-01-04-02-02-01-21.wav,-774.49805,18.41522,-12.008221,2.2937343,4.2156334,16.872461,-15.75044,-4.35291,-2.308647,-11.715444,-12.703173,-1.7583736,0.5142956,0.47879145,0.43482324,0.58563393,0.58632004,0.5564282,0.4837864,0.51412404,0.48225766,0.46555197,0.47225374,0.3938047,4
03-01-04-02-02-02-21.wav,-777.21967,15.653521,-13.623363,2.45817,1.8689758,16.790152,-12.4745655,-6.4834466,-3.4721344,-8.432164,-13.7233925,-3.1484084,0.40995464,0.5547131,0.5019013,0.62192416,0.5858105,0.54301554,0.4587827,0.44730952,0.39192227,0.39697513,0.42771113,0.34649375,4
03-01-05-01-01-01-21.wav,-656.14545,20.556976,-27.5448,5.6829367,1.1927627,12.363177,-17.18668,0.60305375,-2.6074572,-7.981739,-13.860179,3.1249223,0.42502972,0.6009105,0.5823319,0.55926275,0.54886764,0.5803661,0.58627105,0.49397385,0.35481107,0.37987643,0.47481087,0.44043788,5
03-01-05-01-01-02-21.wav,-671.3619,23.940819,-23.18148,5.254425,1.912635,13.94947,-16.256454,0.7828196,-1.2859864,-7.899959,-13.813265,2.8178763,0.4804278,0.6035494,0.5642169,0.64351594,0.62193024,0.646827,0.4557193,0.43125486,0.41796452,0.35015303,0.4369716,0.3720507,5
03-01-05-01-02-01-21.wav,-646.9289,17.18469,-24.454992,8.962378,-0.5803624,11.885644,-15.650836,1.5578262,-2.263327,-7.251085,-12.850818,1.5537931,0.4289017,0.5376236,0.5772675,0.58439624,0.5457136,0.64374065,0.5138163,0.5516089,0.5197451,0.41119012,0.43393543,0.39190897,5
03-01-05-01-02-02-21.wav,-654.7387,20.343674,-22.759657,7.3596873,1.8741083,12.633512,-16.36932,1.2353772,-1.5825626,-7.8561826,-13.344466,2.7414653,0.37672102,0.52841645,0.46845672,0.5764502,0.6028551,0.6111076,0.5965462,0.49003118,0.37767765,0.35328427,0.4431385,0.33304378,5
03-01-05-02-01-01-21.wav,-585.44324,16.679745,-32.566296,1.681645,-1.1068364,13.025446,-19.151764,-1.7563708,-4.449089,-5.41493,-12.874655,3.766556,0.32162172,0.3797767,0.38327667,0.5197109,0.58419484,0.60773325,0.55484444,0.45046735,0.5353721,0.51082027,0.46224472,0.30309257,5
03-01-05-02-01-02-21.wav,-577.28094,13.871526,-35.919476,0.47786957,-1.3025852,12.875863,-16.64134,-0.95205075,-7.259069,-4.9088798,-13.96913,3.5336232,0.45572767,0.43755728,0.41385266,0.443051,0.50755763,0.53990066,0.5453677,0.48776132,0.5537913,0.5249265,0.49342972,0.3596047,5
03-01-05-02-02-01-21.wav,-630.29675,12.244166,-27.911276,4.388518,-2.0550637,11.923933,-16.296082,0.81366116,-4.7066755,-8.448227,-12.979463,3.107106,0.33820942,0.4351173,0.4406258,0.47471568,0.5060052,0.60724795,0.6268255,0.6371601,0.58141476,0.41139555,0.32090563,0.30323786,5
03-01-05-02-02-02-21.wav,-576.63226,8.669566,-30.539003,5.854318,-3.313601,12.469286,-18.396343,-0.43632025,-5.722982,-5.4105177,-12.622454,2.1074905,0.48392403,0.48248124,0.43348187,0.4370504,0.5041352,0.6606923,0.5929927,0.5104133,0.49909973,0.5289574,0.56449693,0.4875946,5
03-01-06-01-01-01-21.wav,-774.9101,7.809584,-13.299079,6.3741593,4.004313,10.617986,-12.446817,4.651628,-4.525794,-7.377066,-7.95203,1.2779073,0.5496332,0.5830677,0.48474357,0.46739528,0.4530712,0.56491244,0.7204322,0.5454546,0.52411216,0.47064793,0.4545833,0.3424693,6
03-01-06-01-01-02-21.wav,-779.67975,8.824949,-9.7060175,2.5734735,2.235752,11.362006,-14.280723,3.9212348,-4.966187,-5.8764577,-7.9611235,1.0353845,0.43405437,0.54820496,0.5418583,0.54515463,0.5771429,0.5875104,0.59513265,0.4753289,0.47445238,0.4294288,0.41627356,0.3216849,6
